sample_id,region_id,split,cube_path,label_path,metadata_path,time_quality_path
sample_002608,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002608/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002608/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002608/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002608/time_quality.json
sample_002609,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002609/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002609/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002609/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002609/time_quality.json
sample_002610,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002610/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002610/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002610/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002610/time_quality.json
sample_002611,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002611/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002611/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002611/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002611/time_quality.json
sample_002612,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002612/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002612/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002612/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002612/time_quality.json
sample_002623,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002623/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002623/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002623/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002623/time_quality.json
sample_002624,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002624/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002624/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002624/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002624/time_quality.json
sample_002625,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002625/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002625/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002625/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002625/time_quality.json
sample_002626,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002626/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002626/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002626/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002626/time_quality.json
sample_002627,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002627/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002627/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002627/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002627/time_quality.json
sample_002628,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002628/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002628/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002628/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002628/time_quality.json
sample_002629,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002629/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002629/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002629/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002629/time_quality.json
sample_002630,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002630/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002630/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002630/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002630/time_quality.json
sample_002631,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002631/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002631/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002631/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002631/time_quality.json
sample_002632,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002632/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002632/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002632/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002632/time_quality.json
sample_002633,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002633/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002633/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002633/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002633/time_quality.json
sample_002634,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002634/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002634/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002634/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002634/time_quality.json
sample_002635,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002635/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002635/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002635/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002635/time_quality.json
sample_002636,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002636/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002636/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002636/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002636/time_quality.json
sample_002637,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002637/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002637/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002637/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002637/time_quality.json
sample_002638,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002638/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002638/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002638/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002638/time_quality.json
sample_002639,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002639/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002639/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002639/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002639/time_quality.json
sample_002640,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002640/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002640/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002640/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002640/time_quality.json
sample_002641,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002641/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002641/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002641/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002641/time_quality.json
sample_002642,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002642/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002642/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002642/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002642/time_quality.json
sample_002643,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002643/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002643/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002643/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002643/time_quality.json
sample_002644,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002644/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002644/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002644/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002644/time_quality.json
sample_002645,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002645/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002645/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002645/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002645/time_quality.json
sample_002646,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002646/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002646/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002646/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002646/time_quality.json
sample_002647,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002647/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002647/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002647/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002647/time_quality.json
sample_002648,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002648/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002648/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002648/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002648/time_quality.json
sample_002665,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002665/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002665/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002665/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002665/time_quality.json
sample_002666,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002666/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002666/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002666/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002666/time_quality.json
sample_002667,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002667/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002667/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002667/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002667/time_quality.json
sample_002668,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002668/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002668/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002668/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002668/time_quality.json
sample_002669,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002669/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002669/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002669/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002669/time_quality.json
sample_002670,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002670/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002670/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002670/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002670/time_quality.json
sample_002671,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002671/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002671/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002671/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002671/time_quality.json
sample_002672,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002672/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002672/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002672/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002672/time_quality.json
sample_002673,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002673/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002673/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002673/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002673/time_quality.json
sample_002674,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002674/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002674/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002674/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002674/time_quality.json
sample_002675,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002675/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002675/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002675/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002675/time_quality.json
sample_002676,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002676/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002676/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002676/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002676/time_quality.json
sample_002677,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002677/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002677/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002677/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002677/time_quality.json
sample_002678,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002678/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002678/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002678/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002678/time_quality.json
sample_002679,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002679/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002679/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002679/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002679/time_quality.json
sample_002680,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002680/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002680/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002680/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002680/time_quality.json
sample_002681,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002681/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002681/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002681/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002681/time_quality.json
sample_002682,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002682/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002682/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002682/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002682/time_quality.json
sample_002683,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002683/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002683/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002683/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002683/time_quality.json
sample_002684,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002684/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002684/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002684/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002684/time_quality.json
sample_002685,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002685/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002685/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002685/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002685/time_quality.json
sample_002686,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002686/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002686/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002686/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002686/time_quality.json
sample_002687,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002687/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002687/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002687/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002687/time_quality.json
sample_002688,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002688/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002688/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002688/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002688/time_quality.json
sample_002706,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002706/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002706/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002706/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002706/time_quality.json
sample_002707,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002707/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002707/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002707/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002707/time_quality.json
sample_002708,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002708/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002708/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002708/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002708/time_quality.json
sample_002709,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002709/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002709/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002709/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002709/time_quality.json
sample_002710,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002710/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002710/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002710/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002710/time_quality.json
sample_002711,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002711/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002711/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002711/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002711/time_quality.json
sample_002712,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002712/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002712/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002712/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002712/time_quality.json
sample_002713,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002713/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002713/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002713/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002713/time_quality.json
sample_002714,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002714/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002714/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002714/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002714/time_quality.json
sample_002715,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002715/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002715/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002715/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002715/time_quality.json
sample_002716,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002716/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002716/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002716/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002716/time_quality.json
sample_002717,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002717/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002717/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002717/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002717/time_quality.json
sample_002718,region_r008_c021,validation,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002718/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002718/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002718/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002718/time_quality.json
sample_002719,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002719/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002719/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002719/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002719/time_quality.json
sample_002720,region_r008_c022,test,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002720/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_002720/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002720/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_002720/time_quality.json
